word,vector
person,"[0.04753812029957771, -0.0067725032567977905, -0.3148466944694519, 0.04492064192891121, -0.09594234824180603, -0.08708088845014572, 0.47843948006629944, 0.002722442150115967, -0.13498975336551666, -0.3899870812892914, -0.0448911152780056, 0.09164676815271378, 0.12255821377038956, 0.23278528451919556, -0.4010155200958252, -0.49348893761634827, -0.07692984491586685, 0.30658262968063354, 0.22228924930095673, 0.046745117753744125, 0.08874060958623886, 0.1160021498799324, 0.3009156882762909, -0.12157212942838669, 0.0742197260260582, 0.2934308648109436, -0.18675459921360016, -0.19355420768260956, -0.07905543595552444, -0.02997075580060482, 0.033162932842969894, -0.2840007245540619, 0.09490307420492172, 0.2881415784358978, -0.13303713500499725, -0.4158659875392914, 0.024743005633354187, -0.19335317611694336, -0.3836902379989624, -0.11394038796424866, -0.046727877110242844, -0.10094521194696426, 0.1542098969221115, 0.044326234608888626, 0.030112847685813904, 0.003538966178894043, -0.3968237638473511, 0.15982922911643982, -0.17201834917068481, 0.3498707115650177, -0.2821904122829437, 0.05451387166976929, -0.1465744823217392, 0.14648208022117615, 0.20308136940002441, 0.02167913317680359, 0.4114256203174591, 0.021911123767495155, -0.10299863666296005, 0.03264552354812622, -0.011820732615888119, 0.1588108092546463, -0.21814130246639252, -0.19392502307891846, 0.37839093804359436, 0.45365262031555176, 0.5404066443443298, -0.12179499864578247, -0.5413540005683899, 0.12215154618024826, -0.16836637258529663, -0.6114791035652161, 0.3961518108844757, -0.01610332727432251, 0.3644599914550781, -0.058490753173828125, -0.17701393365859985, 0.38801300525665283, 0.2675981819629669, -0.14808306097984314, 0.34197553992271423, 0.20927560329437256, -0.05078185722231865, 0.18778152763843536, 0.03005865216255188, 0.01226175855845213, 0.005271742586046457, -0.039518579840660095, -0.3256922960281372, 0.37782910466194153, 0.0986466333270073, 0.17354816198349, 0.20119409263134003, -0.018757274374365807, 0.06790687888860703, -0.1676843911409378, -0.05702461674809456, -0.028453951701521873, 0.000972876965533942, -0.2699544131755829, -0.28224310278892517, -0.13057659566402435, -0.07749751955270767, 0.11683312803506851, -0.08568794280290604, -0.026675010100007057, -0.15498000383377075, -0.043403685092926025, 0.12148907035589218, -0.5267795324325562, 0.2829960286617279, 0.05559946596622467, 0.0746806189417839, 0.013989001512527466, -0.16943871974945068, 0.47795042395591736, 0.2178393006324768, -0.002567477524280548, 0.1741040199995041, 0.20321328938007355, -0.20874466001987457, -0.12372151017189026, 0.009539325721561909, 0.5858309864997864, -0.04122437536716461, 0.2043737769126892, -0.195486918091774, -0.380471795797348, 0.10619082301855087, -0.24822425842285156, -0.20205073058605194, 0.3753318786621094, 0.039511989802122116, 0.29875484108924866, -0.1164909228682518, 0.16652141511440277, 0.13193969428539276, 0.07112371176481247, -0.17740245163440704, -0.13262440264225006, 0.023690590634942055, 0.14421023428440094, -1.1438735723495483, -0.2856786549091339, 0.31272900104522705, 0.010526199825108051, 0.4306061565876007, 0.1677137017250061, 0.20549659430980682, 0.029500097036361694, -0.07182588428258896, -0.0772722065448761, -0.1176619827747345, -0.12407176941633224, -0.37042930722236633, -0.17697638273239136, 0.05285455659031868, -0.03144751861691475, 0.3472210466861725, 0.690701425075531, 0.32422903180122375, 0.1068555936217308, 0.19203098118305206, 0.11386057734489441, -0.3163008987903595, -0.11069191247224808, -0.21778255701065063, 0.5966430306434631, 0.17378580570220947, -0.21652628481388092, -0.4797004461288452, -0.4263559579849243, 0.3906468152999878, 0.24309951066970825, -0.18233536183834076, 0.0832342877984047, 0.24751131236553192, 0.13784518837928772, 0.03289654478430748, -0.2381024956703186, -3.0615131855010986, 0.4520476758480072, 0.0177739430218935, -0.27944913506507874, 0.07788944244384766, 0.04180185869336128, -0.15574783086776733, -0.09630214422941208, 0.1666015386581421, -0.2620239555835724, -0.28925827145576477, -0.3573590815067291, -0.3864186704158783, 0.3210233747959137, 0.3409038484096527, -0.09547146409749985, -0.0292524341493845, -0.1363973468542099, 0.3070470690727234, -0.051075100898742676, 0.13394443690776825, -0.3161191940307617, 0.22562652826309204, 0.3300040364265442, -0.17217540740966797, 1.1550555229187012, 0.16723167896270752, -0.04823584482073784, 0.42593681812286377, 0.25573837757110596, -0.5697817802429199, 0.650018572807312, 0.20634107291698456, -0.3465592861175537, 0.014091365039348602, -0.2873382866382599, 0.26091983914375305, -0.17967049777507782, -0.47204577922821045, 0.16468626260757446, 0.23538298904895782, 0.0037650365848094225, 0.04094932600855827, 0.12660270929336548, -0.3656623363494873, -0.2894149720668793, 0.16212786734104156, -0.08396303653717041, 0.24499350786209106, -0.10854192823171616, 0.13081318140029907, -0.2947845757007599, 0.11124489456415176, -0.07433659583330154, -0.38991931080818176, 0.28148049116134644, 0.026382887735962868, -0.08952557295560837, -0.10586754232645035, -0.18613559007644653, -0.1139179989695549, 0.21171428263187408, 0.13244584202766418, 0.20416052639484406, -0.40558409690856934, -0.004831890109926462, 0.341276615858078, 0.0678953155875206, 0.3810497522354126, -0.1479484736919403, 0.04606430605053902, -0.5600387454032898, 0.025434257462620735, -0.14121797680854797, -0.16534212231636047, -0.13055448234081268, -0.0819871798157692, -0.23600272834300995, 0.3864363729953766, 0.01918366551399231, -0.12811972200870514, 0.18577700853347778, 0.30604925751686096, -0.10507199913263321, -0.3541037142276764, 0.36519694328308105, 0.17618568241596222, -0.029021769762039185, -0.151468425989151, 0.3201199769973755, 0.0553508885204792, -0.05521746352314949, -0.015666255727410316, -1.318027377128601, 0.01901485212147236, -0.08809757232666016, 0.3045429289340973, 0.3722744286060333, 0.08526098728179932, -0.1099771037697792, -0.18038131296634674, 0.07635620981454849, -0.02872622013092041, 0.2983907461166382, 0.4179438352584839, -0.7053157687187195, -0.24305355548858643, -0.38409745693206787, 0.19782137870788574, -0.14696495234966278, -0.056204259395599365, 0.08653246611356735, 0.09291919320821762, 0.1946011334657669, 0.7043860554695129, 0.09292400628328323, 0.0520157627761364, 0.21538758277893066, -0.4169139862060547, -0.21390223503112793, -0.21553461253643036, 0.017168203368782997, -0.26485884189605713, -0.24809783697128296, -0.05024717375636101, 0.12586821615695953, -0.0011262595653533936, -0.056083500385284424, -1.9087330102920532, -0.05505797639489174, 0.21909284591674805, -0.3372497856616974, 0.17769794166088104, -0.15952230989933014, 0.3727884292602539, -0.05942637845873833, -0.29681769013404846, 0.29272767901420593, 0.20106618106365204, -0.05611066147685051, 0.23783321678638458, 0.36174020171165466, 0.022981256246566772, 0.2768544852733612, -0.15317672491073608, 0.13367635011672974, -0.5996577143669128, 0.3120489716529846, -0.059725385159254074, -0.04369053244590759, 0.30878791213035583, -0.2617623805999756, 0.33943018317222595, -0.12631867825984955, -0.37964150309562683, 0.21994106471538544, -0.36376896500587463, -0.00834318995475769, -0.054815128445625305, -0.07169339060783386, -0.22402912378311157, -0.023835061118006706, 0.050880447030067444, -0.12204483896493912, 0.2231477051973343, -0.0751529410481453, 0.7834250926971436, -0.10862996429204941, 0.1824294775724411, 0.14705848693847656, -0.0671224370598793, 0.18486078083515167, -0.35150715708732605, -0.056557297706604004, -0.0400875099003315, -0.23595215380191803, 0.08186446875333786, 0.2899661362171173, 0.2864513695240021, -0.11970609426498413, 0.3429616391658783, -0.003052324056625366, -0.013784229755401611, -0.07563493400812149, 0.25373172760009766, 0.08708091825246811, -0.14363215863704681, -0.14199234545230865, 0.1551143378019333, -0.12425017356872559, 0.3752072751522064, 0.19408506155014038, -0.4171935021877289, -0.2744181454181671, -0.19767241179943085, -0.3255217373371124, 0.05449287220835686, -0.06732746213674545, -0.1829737275838852, -0.10045019537210464, -0.22015006840229034, -0.7211748957633972, -0.3469768464565277, 0.1759856790304184, -0.2750900685787201, -0.010127092711627483, 0.4083341658115387, -0.1320447474718094, 0.1414176970720291, 0.22905965149402618, 0.20720140635967255, 0.2363634705543518, 0.16546450555324554, 0.26253199577331543, 0.33716508746147156, -0.2840828001499176, -0.04488426819443703, 0.04405500367283821, -0.05311550572514534, 0.21535108983516693, 0.26206251978874207, 0.23946703970432281, 0.2368837594985962, 0.21151544153690338, 0.40803197026252747, -0.4446774423122406, 0.11062470823526382, -0.06611181795597076, -0.5020660758018494, -0.2795237600803375, 0.05495261028409004, -0.31672969460487366, -0.13436536490917206, -0.020447641611099243, -0.7563478946685791, 0.006472299341112375, -0.3541398048400879, -0.2249327450990677, 0.23484647274017334, -0.23312170803546906, 0.31009504199028015, 0.0006668927962891757, -0.011450263671576977, -0.005505362991243601, -0.15222254395484924, 0.6381548643112183, 0.08555066585540771, 0.41452300548553467, 0.22571994364261627, 0.25892922282218933, 0.08846656233072281, 0.1630690097808838, -0.02330281026661396, 0.07337621599435806, -0.12739460170269012, -0.3237818777561188, -0.33212676644325256, 0.0018823841819539666, 0.18274082243442535, 0.13774926960468292, -0.1497451514005661, -0.39877426624298096, -0.2164064198732376, -0.0038134853821247816, 0.27389976382255554, 0.34751224517822266, -0.004210293292999268, 0.21625812351703644, 0.4345511496067047, -0.1709013134241104, -0.5577967762947083, -0.19685928523540497, -0.14153702557086945, 0.19508010149002075, -0.5157173275947571, 0.059335459023714066, 0.4041370451450348, 0.39742982387542725, 0.22888678312301636, -0.2650333344936371, 0.4006316661834717, -0.14287018775939941, 0.026754846796393394, -0.24887211620807648, -0.21676917374134064, -0.08207693696022034, -0.4256138801574707, 0.11408134549856186, -0.21596749126911163, 0.1667117327451706, -0.07359578460454941, 0.1316305249929428, 0.3015323579311371, -0.2175169438123703, 0.250042200088501, 0.05667610839009285, -0.4006251096725464, 0.19232790172100067, 0.5135923027992249, -0.3765231668949127, 0.023522892966866493, 0.004211127758026123, 0.04138248413801193, 0.299447238445282, -0.0529194176197052, -0.33778834342956543, 0.08350513130426407, 0.25027668476104736, 0.07325106859207153, -0.14566554129123688, 0.04768173769116402, -0.10900767892599106, 0.33933982253074646, 0.1125197634100914, -0.19179320335388184, -0.2443864941596985, 0.19899189472198486, 0.38534215092658997, 0.1972448229789734, -0.1982671469449997, -0.14738857746124268, -0.04070651903748512, -0.2512819468975067, -0.009260972030460835, 0.4060455858707428, 0.14834706485271454, 0.22186768054962158, 0.13974204659461975, 0.1884685605764389, -0.15311317145824432, -0.41733694076538086, -0.20932497084140778, 0.19296596944332123, -0.09336242079734802, 0.12558116018772125, 0.2629503309726715, -0.3134928047657013, -0.042987268418073654, 0.02576375938951969, -0.06931320577859879, -0.2672590911388397, -0.38994407653808594, -0.05283443257212639, 0.2700495719909668, 0.39067593216896057, 0.009116011671721935, 0.3314214050769806, -0.24676020443439484, -0.5173843502998352, -0.3869182765483856, 0.10859379917383194, -0.09162452071905136, 0.14296013116836548, 0.07200922816991806, -0.4572352468967438, -0.24747873842716217, 0.07724612951278687, 0.02889457531273365, 0.057524751871824265, 0.3312399089336395, -0.08313459157943726, 0.09213045239448547, 0.4744126796722412, 0.17286773025989532, -0.29374513030052185, -0.018591007217764854, -0.2525617778301239, -0.15504521131515503, 0.208204984664917, -0.38564369082450867, -0.42073938250541687, -0.4040946960449219, -0.07153353840112686, 0.3349049985408783, 0.026173526421189308, 0.45628729462623596, 0.4540857970714569, 0.0012739300727844238, -0.09698209911584854, -0.13470380008220673, 0.09809758514165878, -0.3071669936180115, 0.06587427854537964, -0.9623643755912781, -0.3401557505130768, 0.14732177555561066, -0.032708633691072464, -0.12625138461589813, -0.374655157327652, 0.16058573126792908, 0.27081549167633057, 0.1635643094778061, 0.07792621105909348, 0.1216118112206459, 0.09588015079498291, 0.09083065390586853, 0.1889246702194214, 0.18975597620010376, -0.23677588999271393, 0.24435482919216156, -0.13809211552143097, 0.24249239265918732, -0.3339884281158447, -0.042789656668901443, 0.23636825382709503, -0.3628586530685425, -0.5116721391677856, 0.010402304120361805, 0.7312219738960266, 0.4659693241119385, 0.02832428179681301, 0.0971340760588646, 0.386120468378067, -0.09171950817108154, -0.1472969502210617, 0.020134279504418373, -0.38839247822761536, -0.6266018748283386, 0.3783019781112671, -0.14957579970359802, -0.07396432757377625, 0.27884355187416077, -0.1284891664981842, 0.37046369910240173, -0.6288437247276306, -0.0033152103424072266, -0.30792129039764404, -0.044089242815971375, -0.20498208701610565, 0.6776658892631531, -0.049933385103940964, -0.2046593576669693, -0.043507277965545654, 0.10542996972799301, 0.19915981590747833, -0.40473029017448425, 0.1409367322921753, -0.25004246830940247, -0.31985101103782654, -0.0218729879707098, 0.059301842004060745, 0.4058741629123688, -0.6885101199150085, -0.13097740709781647, 0.006603972986340523, -0.7230277061462402, 0.12034747749567032, 0.36890676617622375, -0.08457819372415543, -0.36561155319213867, 0.3927669823169708, 0.2418607622385025, 0.28181639313697815, 0.41024458408355713, -0.5766372680664062, -0.05567172169685364, -0.12369652837514877, 0.27292439341545105, 0.30947747826576233, 0.09294680505990982, -0.19316643476486206, 0.09945285320281982, 0.1489437073469162, -0.256833553314209, 0.37679359316825867, 0.21009504795074463, -0.29682689905166626, -0.24102532863616943, -0.07300567626953125, 0.04668780043721199, 0.11151070147752762, -0.03545898199081421, 0.054521579295396805, 0.1991022676229477, 0.10839417576789856, -0.0069698491133749485, 0.328462153673172, 0.1820582151412964, 0.042545825242996216, -0.09176331758499146, -0.13012005388736725, 0.20852839946746826, -0.23291964828968048, 0.0334257148206234, 0.306601881980896, -0.12919680774211884, -0.3815891742706299, -1.06924307346344, 0.17596222460269928, -0.3897480070590973, -0.1584330052137375, -0.13827988505363464, 0.10608139634132385, 0.31938180327415466, -0.12928424775600433, -0.33544376492500305, -0.30228325724601746, -0.035110294818878174, 0.3291469216346741, -0.014849464409053326, -0.03189775347709656, 0.03750854730606079, 0.03643522784113884, 0.11408577114343643, 0.10575968027114868, 0.2228173464536667, -0.7033821940422058, -0.11833012849092484, 0.31538650393486023, -0.07234808057546616, -0.08021938055753708, -0.2921525835990906, 0.4397977590560913, -0.4432094991207123, -0.0798257514834404, 0.07684417814016342, 0.2013085037469864, -0.0875953808426857, 0.32980266213417053, -0.29393255710601807, -0.11927136033773422, 0.0019687165040522814, 0.09518416970968246, 0.29535308480262756, 0.15448731184005737, -0.04879127815365791, 0.48287761211395264, 0.28066423535346985, 0.4686789810657501, 0.08411356061697006, -0.36392533779144287, 0.1331021934747696, -0.01699652336537838, 0.02392462082207203, 0.37099695205688477, -0.09784980863332748, -0.3320123255252838, -0.17920732498168945, -0.11477553844451904, 0.018329793587327003, -1.0212150812149048, 0.2477649450302124, -0.07417967915534973, -0.05821162462234497, -0.00040212771273218095, 0.3245753347873688, 0.14700785279273987, -0.310089111328125, -0.04080776497721672, -0.039054129272699356, 0.10243908315896988, 0.10820291191339493, -0.2137283831834793, -0.24431343376636505, -0.5593122839927673, 0.3135499656200409, 0.02969428338110447, -0.09056753665208817, -0.28122183680534363, 0.31916239857673645, -0.17899827659130096, 0.06285745650529861, 0.09267263859510422, -0.018878599628806114, 0.08213097602128983, 0.13768787682056427, -0.1674329787492752, 0.006052792072296143, -0.3541322648525238, 0.073930524289608, 0.0862729474902153, 0.284678190946579, -2.9556586742401123, -0.07993931323289871, -0.08416870981454849, -0.02289312146604061, 0.15600216388702393, -0.19994552433490753, 0.4801768958568573, -0.057869866490364075, 0.21672563254833221, -0.11943139880895615, 0.1301615685224533, -0.5211183428764343, 0.0909225270152092, -0.13371871411800385, -0.09445879608392715, 0.03401358053088188]"
